"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.JOL","Procedure.Shuffle.1","Response.RT"
"w10143413_cj","","nurse","0",0,4,"JOL","lawyer","Study2","M","Study Phase",3,"Recall1",922
"w10157007","nurse","nurse","1",1,4,"JOL","lawyer","Study2","M","Study Phase",34,"Recall1",2367
"w10157323_EMB","nurse","nurse","1",1,4,"JOL","lawyer","Study2","M","Study Phase",10,"Recall1",3976
"w10159229TG","","nurse","0",0,4,"JOL","lawyer","Study2","M","Study Phase",30,"Recall1",7436
"w10161079_rac","nurse","nurse","1",1,4,"JOL","lawyer","Study2","M","Study Phase",78,"Recall1",2795
"w10170987","","nurse","0",0,4,"JOL","lawyer","Study2","M","Study Phase",20,"Recall1",10400
"w10176695_LF","","nurse","0",0,4,"JOL","lawyer","Study2","M","Study Phase",0,"Recall1",3283
"w213121_jcg","nurse","nurse","1",1,4,"JOL","lawyer","Study2","M","Study Phase",30,"Recall1",4828
"10074078","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",20,"Recall1",3128
"courtney.whitt@usm.educw","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",25,"Recall1",3252
"w10110417_vfc","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",80,"Recall1",6685
"w10124447_baj","group","baseball","0",0,4,"JOL","league","Study2","F","Study Phase",50,"Recall1",3021
"w10126913SNS","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",100,"Recall1",2719
"w10126914SNS","","baseball","0",0,4,"JOL","league","Study2","F","Study Phase",80,"Recall1",1860
"w10133659_aeb","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",98,"Recall1",22714
"w10133954_jmc","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",100,"Recall1",8581
"w10143413_cj","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",100,"Recall1",3443
"w10157007","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",56,"Recall1",3874
"w10157323_EMB","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",89,"Recall1",4146
"w10159229TG","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",79,"Recall1",4782
"w10161079_rac","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",49,"Recall1",3431
"w10170987","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",85,"Recall1",5499
"w10176695_LF","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",80,"Recall1",2402
"w213121_jcg","baseball","baseball","1",1,4,"JOL","league","Study2","F","Study Phase",45,"Recall1",3423
"10074078","dog","toil","0.25",0,4,"JOL","lease","Study2","U","Study Phase",20,"Recall1",2274
"courtney.whitt@usm.educw","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",0,"Recall1",8299
"w10110417_vfc","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",20,"Recall1",2111
"w10124447_baj","papre","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",100,"Recall1",2662
"w10126913SNS","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",0,"Recall1",1356
"w10126914SNS","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",0,"Recall1",1150
"w10133659_aeb","building","toil","0.25",0,4,"JOL","lease","Study2","U","Study Phase",5,"Recall1",4485
"w10133954_jmc","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",0,"Recall1",764
"w10143413_cj","rent","toil","0.25",0,4,"JOL","lease","Study2","U","Study Phase",10,"Recall1",3285
"w10157007","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",10,"Recall1",5303
"w10157323_EMB","house","toil","0.2",0,4,"JOL","lease","Study2","U","Study Phase",0,"Recall1",8240
"w10159229TG","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",12,"Recall1",2359
"w10161079_rac","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",40,"Recall1",1805
"w10170987","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",60,"Recall1",24648
"w10176695_LF","","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",10,"Recall1",1996
"w213121_jcg","space","toil","0",0,4,"JOL","lease","Study2","U","Study Phase",5,"Recall1",3116
"10074078","child","children","0.625",0,4,"JOL","mirror","Study2","U","Study Phase",40,"Recall1",2404
"courtney.whitt@usm.educw","","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",0,"Recall1",16336
"w10110417_vfc","face","children","0.25",0,4,"JOL","mirror","Study2","U","Study Phase",0,"Recall1",3938
"w10124447_baj","girl","children","0.375",0,4,"JOL","mirror","Study2","U","Study Phase",100,"Recall1",4634
"w10126913SNS","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",30,"Recall1",5480
"w10126914SNS","","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",5,"Recall1",1252
"w10133659_aeb","g;ass","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",2,"Recall1",7195
"w10133954_jmc","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",20,"Recall1",6672
"w10143413_cj","","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",20,"Recall1",2317
"w10157007","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",1,"Recall1",7300
"w10157323_EMB","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",11,"Recall1",3006
"w10159229TG","","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",34,"Recall1",3740
"w10161079_rac","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",45,"Recall1",10909
"w10170987","child","children","0.625",0,4,"JOL","mirror","Study2","U","Study Phase",65,"Recall1",6553
"w10176695_LF","","children","0",0,4,"JOL","mirror","Study2","U","Study Phase",0,"Recall1",4023
"w213121_jcg","children","children","1",1,4,"JOL","mirror","Study2","U","Study Phase",20,"Recall1",4647
"10074078","cut","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",20,"Recall1",6077
"courtney.whitt@usm.educw","razor","razor","1",1,4,"JOL","muscle","Study2","M","Study Phase",0,"Recall1",32933
"w10110417_vfc","","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",0,"Recall1",1720
"w10124447_baj","","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",50,"Recall1",1942
"w10126913SNS","razor","razor","1",1,4,"JOL","muscle","Study2","M","Study Phase",100,"Recall1",12777
"w10126914SNS","knife","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",15,"Recall1",17916
"w10133659_aeb","strong","razor","0.333333333333333",0,4,"JOL","muscle","Study2","M","Study Phase",1,"Recall1",3403
"w10133954_jmc","razor","razor","1",1,4,"JOL","muscle","Study2","M","Study Phase",20,"Recall1",2455
"w10143413_cj","","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",10,"Recall1",864
"w10157007","","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",1,"Recall1",4799
"w10157323_EMB","memory","razor","0.333333333333333",0,4,"JOL","muscle","Study2","M","Study Phase",23,"Recall1",3489
"w10159229TG","razor","razor","1",1,4,"JOL","muscle","Study2","M","Study Phase",12,"Recall1",5511
"w10161079_rac","thigh","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",12,"Recall1",5561
"w10170987","","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",0,"Recall1",9582
"w10176695_LF","grill","razor","0.2",0,4,"JOL","muscle","Study2","M","Study Phase",0,"Recall1",11502
"w213121_jcg","milk","razor","0",0,4,"JOL","muscle","Study2","M","Study Phase",25,"Recall1",6438
"10074078","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",40,"Recall1",3074
"courtney.whitt@usm.educw","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",50,"Recall1",6493
"w10110417_vfc","house","valley","0.166666666666667",0,4,"JOL","peak","Study2","M","Study Phase",50,"Recall1",2435
"w10124447_baj","mountains","valley","0.111111111111111",0,4,"JOL","peak","Study2","M","Study Phase",25,"Recall1",6175
"w10126913SNS","mountain","valley","0.125",0,4,"JOL","peak","Study2","M","Study Phase",80,"Recall1",4905
"w10126914SNS","mountain","valley","0.125",0,4,"JOL","peak","Study2","M","Study Phase",75,"Recall1",4865
"w10133659_aeb","cook","valley","0",0,4,"JOL","peak","Study2","M","Study Phase",20,"Recall1",4490
"w10133954_jmc","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",40,"Recall1",2317
"w10143413_cj","tree","valley","0.166666666666667",0,4,"JOL","peak","Study2","M","Study Phase",20,"Recall1",4156
"w10157007","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",3,"Recall1",3447
"w10157323_EMB","a-boo","valley","0.166666666666667",0,4,"JOL","peak","Study2","M","Study Phase",70,"Recall1",3273
"w10159229TG","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",94,"Recall1",4670
"w10161079_rac","","valley","0",0,4,"JOL","peak","Study2","M","Study Phase",43,"Recall1",1219
"w10170987","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",90,"Recall1",5014
"w10176695_LF","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",60,"Recall1",2384
"w213121_jcg","valley","valley","1",1,4,"JOL","peak","Study2","M","Study Phase",60,"Recall1",10722
"10074078","pull","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",30,"Recall1",3448
"courtney.whitt@usm.educw","pull","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",0,"Recall1",31081
"w10110417_vfc","pull","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",20,"Recall1",4917
"w10124447_baj","pull","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",100,"Recall1",2811
"w10126913SNS","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",5,"Recall1",1204
"w10126914SNS","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",10,"Recall1",1759
"w10133659_aeb","shove","clutter","0.142857142857143",0,4,"JOL","push","Study2","U","Study Phase",10,"Recall1",3058
"w10133954_jmc","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",10,"Recall1",3222
"w10143413_cj","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",10,"Recall1",1142
"w10157007","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",56,"Recall1",1907
"w10157323_EMB","pull","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",56,"Recall1",1737
"w10159229TG","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",0,"Recall1",1596
"w10161079_rac","","clutter","0",0,4,"JOL","push","Study2","U","Study Phase",70,"Recall1",2429
"w10170987","strong","clutter","0.285714285714286",0,4,"JOL","push","Study2","U","Study Phase",70,"Recall1",10922
"w10176695_LF","shove","clutter","0.142857142857143",0,4,"JOL","push","Study2","U","Study Phase",0,"Recall1",2397
"w213121_jcg","state","clutter","0.428571428571429",0,4,"JOL","push","Study2","U","Study Phase",15,"Recall1",3105
"10074078","tree","rake","0.5",0,4,"JOL","seed","Study2","M","Study Phase",10,"Recall1",2733
"courtney.whitt@usm.educw","grass","rake","0.4",0,4,"JOL","seed","Study2","M","Study Phase",0,"Recall1",14933
"w10110417_vfc","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",30,"Recall1",5893
"w10124447_baj","pop","rake","0",0,4,"JOL","seed","Study2","M","Study Phase",20,"Recall1",2163
"w10126913SNS","","rake","0",0,4,"JOL","seed","Study2","M","Study Phase",5,"Recall1",1364
"w10126914SNS","","rake","0",0,4,"JOL","seed","Study2","M","Study Phase",45,"Recall1",2126
"w10133659_aeb","plant","rake","0.2",0,4,"JOL","seed","Study2","M","Study Phase",60,"Recall1",2901
"w10133954_jmc","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",30,"Recall1",5038
"w10143413_cj","soil","rake","0",0,4,"JOL","seed","Study2","M","Study Phase",10,"Recall1",5203
"w10157007","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",67,"Recall1",9423
"w10157323_EMB","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",12,"Recall1",1508
"w10159229TG","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",21,"Recall1",5539
"w10161079_rac","flower","rake","0.333333333333333",0,4,"JOL","seed","Study2","M","Study Phase",23,"Recall1",7112
"w10170987","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",10,"Recall1",11015
"w10176695_LF","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",1,"Recall1",2765
"w213121_jcg","rake","rake","1",1,4,"JOL","seed","Study2","M","Study Phase",15,"Recall1",4828
"10074078","home","hide","0.5",0,4,"JOL","sick","Study2","U","Study Phase",30,"Recall1",4091
"courtney.whitt@usm.educw","cold","hide","0.25",0,4,"JOL","sick","Study2","U","Study Phase",0,"Recall1",5165
"w10110417_vfc","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",10,"Recall1",3290
"w10124447_baj","temp","hide","0.25",0,4,"JOL","sick","Study2","U","Study Phase",50,"Recall1",3973
"w10126913SNS","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",100,"Recall1",2895
"w10126914SNS","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",20,"Recall1",1490
"w10133659_aeb","jug","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",2,"Recall1",6555
"w10133954_jmc","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",NA,"Recall1",1882
"w10143413_cj","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",20,"Recall1",3127
"w10157007","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",2,"Recall1",2247
"w10157323_EMB","ill","hide","0.25",0,4,"JOL","sick","Study2","U","Study Phase",45,"Recall1",4674
"w10159229TG","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",40,"Recall1",2781
"w10161079_rac","cold","hide","0.25",0,4,"JOL","sick","Study2","U","Study Phase",70,"Recall1",2512
"w10170987","","hide","0",0,4,"JOL","sick","Study2","U","Study Phase",100,"Recall1",2640
"w10176695_LF","hide","hide","1",1,4,"JOL","sick","Study2","U","Study Phase",10,"Recall1",2886
"w213121_jcg","dog","hide","0.25",0,4,"JOL","sick","Study2","U","Study Phase",20,"Recall1",3239
"10074078","sent","eyes","0.5",0,4,"JOL","smell","Study2","M","Study Phase",50,"Recall1",5591
"courtney.whitt@usm.educw","nose","eyes","0.5",0,4,"JOL","smell","Study2","M","Study Phase",0,"Recall1",5092
"w10110417_vfc","incense","eyes","0.428571428571429",0,4,"JOL","smell","Study2","M","Study Phase",20,"Recall1",4785
"w10124447_baj","stink","eyes","0.2",0,4,"JOL","smell","Study2","M","Study Phase",50,"Recall1",4374
"w10126913SNS","incense","eyes","0.428571428571429",0,4,"JOL","smell","Study2","M","Study Phase",100,"Recall1",3119
"w10126914SNS","eyes","eyes","1",1,4,"JOL","smell","Study2","M","Study Phase",20,"Recall1",3933
"w10133659_aeb","eyes","eyes","1",1,4,"JOL","smell","Study2","M","Study Phase",3,"Recall1",3378
"w10133954_jmc","taste","eyes","0.4",0,4,"JOL","smell","Study2","M","Study Phase",30,"Recall1",10438
"w10143413_cj","","eyes","0",0,4,"JOL","smell","Study2","M","Study Phase",80,"Recall1",3674
"w10157007","","eyes","0",0,4,"JOL","smell","Study2","M","Study Phase",2,"Recall1",1332
"w10157323_EMB","eyes","eyes","1",1,4,"JOL","smell","Study2","M","Study Phase",45,"Recall1",1795
"w10159229TG","taste","eyes","0.4",0,4,"JOL","smell","Study2","M","Study Phase",24,"Recall1",4938
"w10161079_rac","eyes","eyes","1",1,4,"JOL","smell","Study2","M","Study Phase",46,"Recall1",3444
"w10170987","incense","eyes","0.428571428571429",0,4,"JOL","smell","Study2","M","Study Phase",60,"Recall1",6303
"w10176695_LF","hear","eyes","0.25",0,4,"JOL","smell","Study2","M","Study Phase",2,"Recall1",5059
"w213121_jcg","eyes","eyes","1",1,4,"JOL","smell","Study2","M","Study Phase",15,"Recall1",6520
"10074078","cold","summer","0",0,4,"JOL","snow","Study2","M","Study Phase",30,"Recall1",8074
"courtney.whitt@usm.educw","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",0,"Recall1",5412
"w10110417_vfc","chill","summer","0",0,4,"JOL","snow","Study2","M","Study Phase",40,"Recall1",4530
"w10124447_baj","flake","summer","0.166666666666667",0,4,"JOL","snow","Study2","M","Study Phase",50,"Recall1",9283
"w10126913SNS","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",90,"Recall1",3688
"w10126914SNS","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",15,"Recall1",5330
"w10133659_aeb","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",3,"Recall1",6801
"w10133954_jmc","cold","summer","0",0,4,"JOL","snow","Study2","M","Study Phase",60,"Recall1",2104
"w10143413_cj","winter","summer","0.333333333333333",0,4,"JOL","snow","Study2","M","Study Phase",40,"Recall1",3077
"w10157007","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",1,"Recall1",3215
"w10157323_EMB","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",44,"Recall1",2630
"w10159229TG","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",64,"Recall1",4387
"w10161079_rac","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",70,"Recall1",4864
"w10170987","summer","summer","1",1,4,"JOL","snow","Study2","M","Study Phase",100,"Recall1",5200
"w10176695_LF","","summer","0",0,4,"JOL","snow","Study2","M","Study Phase",50,"Recall1",2088
"w213121_jcg","cold","summer","0",0,4,"JOL","snow","Study2","M","Study Phase",35,"Recall1",5891
"10074078","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",40,"Recall1",2150
"courtney.whitt@usm.educw","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",10,"Recall1",10351
"w10110417_vfc","","school","0",0,4,"JOL","stop","Study2","M","Study Phase",0,"Recall1",17550
"w10124447_baj","go","school","0.166666666666667",0,4,"JOL","stop","Study2","M","Study Phase",20,"Recall1",1440
"w10126913SNS","schoo;","school","0.833333333333333",1,4,"JOL","stop","Study2","M","Study Phase",100,"Recall1",2963
"w10126914SNS","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",80,"Recall1",2429
"w10133659_aeb","sign","school","0.166666666666667",0,4,"JOL","stop","Study2","M","Study Phase",10,"Recall1",3037
"w10133954_jmc","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",70,"Recall1",3607
"w10143413_cj","","school","0",0,4,"JOL","stop","Study2","M","Study Phase",20,"Recall1",1084
"w10157007","","school","0",0,4,"JOL","stop","Study2","M","Study Phase",32,"Recall1",6069
"w10157323_EMB","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",30,"Recall1",2501
"w10159229TG","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",1,"Recall1",4274
"w10161079_rac","","school","0",0,4,"JOL","stop","Study2","M","Study Phase",67,"Recall1",2041
"w10170987","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",100,"Recall1",13293
"w10176695_LF","","school","0",0,4,"JOL","stop","Study2","M","Study Phase",40,"Recall1",1504
"w213121_jcg","school","school","1",1,4,"JOL","stop","Study2","M","Study Phase",35,"Recall1",3252
"10074078","heavy","accident","0.25",0,4,"JOL","strong","Study2","U","Study Phase",20,"Recall1",3973
"courtney.whitt@usm.educw","accident","accident","1",1,4,"JOL","strong","Study2","U","Study Phase",0,"Recall1",11615
"w10110417_vfc","muscle","accident","0.25",0,4,"JOL","strong","Study2","U","Study Phase",0,"Recall1",3434
"w10124447_baj","will","accident","0.125",0,4,"JOL","strong","Study2","U","Study Phase",20,"Recall1",2441
